state_calc,year_group,mean_stigma_ahs,mean_stigma_ahs_se,mean_stigma_gss,mean_stigma_gss_se,mean_stigma_family,mean_stigma_family_se,mean_knowledge_aware,mean_knowledge_aware_se,mean_risk_behavior,mean_risk_behavior_se,mean_talkhiv,mean_talkhiv_se,mean_illicit,mean_illicit_se,mean_homeless_col,mean_homeless_col_se,mean_insur_bin,mean_insur_bin_se,mean_urbrur,mean_urbrur_se,mean_out_gi,mean_out_gi_se,mean_out_gid,mean_out_gid_se,mean_out_gic,mean_out_gic_se,mean_seehcp,mean_seehcp_se,n
PA,2015-2016,0.24423891670890885,0.052068527040800304,0.5228139648553748,0.0674332648496599,0.4486628232257726,0.06531220628607863,0.46109356669706536,0.02932676939347227,0.16896019376807728,0.02035876658163432,0.1386458023564135,0.021681248971315396,0.27912043197630454,0.024886539618637873,0.08531415747811484,0.023366422520495363,0.8579605999338428,0.02328883604887439,0.873892478460223,0.01983232642087907,0.9175606352213588,0.01557892466136272,0.6891526314194476,0.027539842874582658,0.776875337578511,0.024324883280980363,0.8574134543945064,0.02257121718410409,706
PA,2017-2018,0.14380618448511834,0.020305266765078194,0.35286775342701865,0.02551994503594743,0.19833697847474205,0.020869301945075115,0.38203938203767623,0.02774257716353948,0.2337714285948475,0.023620118291873233,0.18448560706575912,0.021270728425096568,0.29492203204427325,0.023226303039078168,0.07057865537492755,0.015731112749657633,0.9349371202065098,0.015099593851005927,0.8697870723705381,0.0197408481803296,0.8803521122030393,0.022066876161655175,0.7650176145369705,0.027512125515164285,0.8501125833724287,0.0227662569292849,0.8906518742744723,0.01999941719281287,729
PA,2019-2020,0.10791965715122578,0.026485555808583684,0.324959666833838,0.03514383352415472,0.19473754541171068,0.030645645428424035,0.5644294987559026,0.0414963640207431,0.25337869315951356,0.03490523212319154,0.10444996871103683,0.025146265866898783,0.3091785883409664,0.03638111710714773,0.08121233691400434,0.019414161099219417,0.7988271276833532,0.026252738537172665,0.8811549424090356,0.03052976207851018,0.9455415975071145,0.01683680390122466,0.7236124626613522,0.03551973616002352,0.7785314227254154,0.03661403520422828,0.8981551161291147,0.0221938098683183,334
PA,2021-2022,0.06823909828126999,0.022397777408690984,0.2891831793165433,0.04053624534495666,0.19943982173209668,0.03696621182828593,0.4927957457828903,0.045879399757161085,0.28450343362937447,0.03578763049506041,0.09580533786711613,0.02350606390219849,0.29295628146508934,0.0365294897706859,0.05640638763051617,0.01891056237333189,0.932325972642351,0.02364239860119609,0.9318074648442215,0.02349615180942064,0.91342580915538,0.027736623374119244,0.717177307556795,0.042659018757691555,0.7721336395004571,0.036217510226362624,0.8137785555926536,0.037731499238199386,391
PA,2023-2024,0.11998251080643664,0.03620225030059356,0.31362576772871187,0.05069847340216396,0.15249520033855785,0.03736989908089531,0.5945446690006404,0.05434974889279175,0.3322353255238619,0.047571382942396725,0.24804094736118862,0.07260788728030641,0.34703224883784595,0.0491864395759268,0.13889197828053124,0.038794450577178854,0.9230806861388656,0.030165812497236776,0.9803856628222422,0.010747650268682338,0.9095264253827114,0.03157004956252673,0.7701616594426961,0.049498718062555916,0.704742470128085,0.05015788775836018,0.8857888330737866,0.0329677118051973,229
RI,2015-2016,0,0,0.3662637764780814,0.1739221937482909,0.08776625941750651,0.0508521330458474,0.4206606084037357,0.1180254447924397,0.06005701881384309,0.04032654236678862,0.36730017212485316,0.1290420087156623,0.2020344304452456,0.07893549581331072,0.014453493765869435,0.012385798106533388,0.9366624219821913,0.0420176606307715,0.9999999999999999,2.5969138585311494e-17,0.939475941577366,0.03734292535309563,0.6207255640419358,0.1412906241336547,0.8417526325545986,0.07414123090754077,0.9422213457758757,0.03232478446876878,74
RI,2017-2018,0.13475370460217542,0.10797555516554024,0.5396786551869794,0.13104646089826172,0.06026763571677063,0.03175397050231752,0.30864654997434254,0.13560124813439903,0.2062120031672415,0.10274242144501282,0.05081194713791987,0.03203191486520789,0.14675368843782757,0.0738747561730355,0.09272496086790628,0.0692731389958211,0.9769883347111807,0.023308936277889124,1,0,0.8745368663493222,0.1074206020740196,0.9653949286297079,0.032428278116064656,0.8245636909352233,0.11959839757485785,0.7896552756728162,0.10353143409382183,51
RI,2021-2022,0.03269354420096222,0.017608115461801233,0.15123890373005064,0.08583828368914956,0.245604320561377,0.1147808197301419,0.48067147825645845,0.14496052265183437,0.22942385153975126,0.10659909490202416,0.0789318262076554,0.039322365758324686,0.17514881537764754,0.062586100191399055,0.11104210813254753,0.0824304038891052,0.964291023769045,0.03571405183427828,1.0000000000000002,5.790196387815867e-17,0.8443004872071264,0.10011090741959276,0.6321386784544141,0.14468143848863538,0.7431913125574733,0.13164507225527305,0.9420784371999009,0.03606565042204238,51
SC,2015-2016,0.5035720118399111,0.11930749014770209,0.6776330593371852,0.1047577339380409,0.5562100751325563,0.11454549699419611,0.44996529156415604,0.05197975800650511,0.11555560398438725,0.028694292146057055,0.23710204381420014,0.046703025458268,0.2552301735480784,0.042769410761775796,0.04397434882660017,0.03757755562336955,0.6956061014276834,0.05062700693163796,0.849329859072616,0.042171539914188316,0.9422397182514232,0.021884811142548272,0.6430874652244623,0.05482139650703497,0.751623100333205,0.04896529339630562,0.8331327634357468,0.03743396569815484,182
SC,2017-2018,0.12868083432750485,0.030721640133428388,0.4092106364332258,0.045053554614215105,0.29131983747171425,0.04092602408032845,0.310452287253325,0.0390959713900888,0.15806141653840003,0.031052055992653635,0.12037066877935802,0.029380052097726476,0.32766182869299115,0.041887421830246435,0.09171135561369945,0.034931658175567266,0.8429610611044109,0.036320001067231864,0.921201860233238,0.02830491823547633,0.909051046376907,0.025418921231283243,0.6890960133105879,0.05161547156079182,0.8186743332617797,0.04606412360291861,0.8346784997756337,0.040137360434027484,243
SC,2019-2020,0.10120925856438082,0.02641445855172356,0.30956118415021183,0.050580936172884616,0.2635221751817903,0.04806985074665864,0.3834223250489143,0.061814156686455624,0.14496931898009724,0.040465339929468686,0.18135691680523477,0.04139715476549378,0.30653854711069034,0.05985533005615382,0.09147397232804746,0.02759839515450139,0.6607428511123329,0.05874256030525587,0.9125383803414776,0.03115987778012476,0.9448678507885453,0.026818468385337847,0.6053401031495789,0.06395965119791312,0.775014650812725,0.051787118845014905,0.8024771809727911,0.0546039045107522,146
SC,2021-2022,0.13140234769496117,0.04956219882396476,0.2865842538152993,0.06529369580397262,0.33278232772097616,0.07134130783707937,0.5509627182235857,0.07544964727463832,0.2042492822796747,0.049534518530876294,0.14729957877833014,0.055593703977798,0.34069684245994025,0.06526552115048433,0.13111834360991959,0.05267211427929732,0.9197703977397457,0.03637370187965434,0.938324321806524,0.027884448751879842,0.9171851183474394,0.04191321713933838,0.7380700582398944,0.06587689762113437,0.8285210475831151,0.06216790736629881,0.9206565873831748,0.034445914288223904,134
SC,2023-2024,0.24516156366548314,0.09268493747508473,0.36120879679320456,0.08675438546880163,0.2232492749951914,0.07468455324315475,0.694383314010839,0.08406336217322871,0.40747045002277626,0.08153166733779574,0.11965502316125186,0.08381452856987012,0.2843676394433749,0.07737894733156252,0.1643617184747931,0.07784387038274906,0.8918004795269975,0.06748348080117003,0.9441041863308054,0.037522660710465526,0.9812150432356217,0.015496225354996387,0.7770349541556614,0.07829420678742738,0.7488314813935352,0.0867274730842921,0.9469263517953469,0.02631751735928122,74
SD,2015-2016,0,0,0.9246713827294252,0.08462479001023741,0,0,0.11987546899673127,0.055210902040160194,0.19211769118240601,0.10668536786228888,0.007057609951701236,0.007278303910464514,0.1209573744972585,0.08764902457997151,0.10911930770567821,0.10730901091678197,0.774153405929473,0.12571807486977155,0.8280943108284131,0.07483463870151388,0.994372757573029,0.005802406888054177,0.3996794975233832,0.15049072890635184,0.7395805508659882,0.1188539690006585,0.699947808595265,0.13638412595826266,32
SD,2017-2018,0.22739827647842228,0.08434595625854269,0.3633460149636097,0.10029788193321505,0.2187276259626243,0.09674540601471503,0.25227662647583027,0.08179802780060863,0.1373626112468049,0.058210811222211195,0.1405545870445162,0.06041101933196473,0.09830865558171747,0.04783580333176984,0.12716070761611237,0.08989462611857425,0.9999999999999994,1.1263992265169214e-16,0.4996802315819212,0.0981379452312398,0.9897847367701014,0.010307329888711483,0.4607461275119339,0.11819002831837036,0.4137501750826663,0.11307879400955831,0.8153576625950071,0.08218997953807897,43
TN,2015-2016,0.39474053987170654,0.12555573986925456,0.8229325974625288,0.069743422482905,0.5434414276936251,0.12281783348728233,0.44567901770035295,0.054390569818476446,0.17283205788666195,0.036348311792960754,0.15351343368664383,0.03442290613066755,0.21772094528110866,0.04015298295949854,0.011859355365354743,0.006996496224365699,0.8862565753707475,0.031532957118730456,0.7686528162603744,0.048879301387244986,0.9542474042886859,0.024105263338036847,0.6526433599672983,0.055162182758075023,0.9001198026792705,0.024657821089411235,0.894845225141895,0.031815856226050834,249
TN,2017-2018,0.12990996116167242,0.02345300096765467,0.39931365921117734,0.0404692510649679,0.311026643559369,0.03880369572809454,0.3288015593076789,0.04395205720864167,0.28667474778824886,0.03806612433774895,0.17462633845567835,0.03234783944634352,0.3191551081709724,0.03820610824270541,0.14632580785306515,0.03400233700403216,0.8640708507491037,0.02723817281079578,0.8577866966564782,0.030666069942563056,0.9074884206294572,0.03142598725832995,0.703506815918098,0.0543214457766754,0.7622850942417663,0.05336037105736296,0.865021938763178,0.0317997344592638,375
TN,2019-2020,0.12806972222182858,0.0352369156318686,0.41144249536981303,0.054577979153859126,0.2769867760900293,0.044824548836898515,0.5348285191766673,0.06140312322176554,0.23490341629218986,0.04423564473300971,0.2047609423996229,0.046525649116089335,0.30529186257586,0.04945187649592132,0.1351238267953088,0.03258021692259736,0.748621367049708,0.042852279872183326,0.8450098452586075,0.04377678643336502,0.9516499995265342,0.025782716812042764,0.6579907679236036,0.056603368941857655,0.7876427428044496,0.05008643201419295,0.8220826082381811,0.044230571210356104,195
TN,2021-2022,0.169001392763115,0.046937135485713474,0.38433591742085493,0.06269483350738748,0.30374802377683857,0.06212915366411831,0.5961864044614253,0.06371495401317646,0.2532355991283974,0.048486040933251505,0.09768657278403493,0.0338594479732222,0.266146292320399,0.049431440871702544,0.09296060871531123,0.04113827858174407,0.9243792132942024,0.032707660569553806,0.8404252714408654,0.042227610600900065,0.9222322404224739,0.028272075168688942,0.7979782957924413,0.051923859765656395,0.7772858010483799,0.04755504370971671,0.8666678101411519,0.03841266267895425,196
TN,2023-2024,0.1786397330062517,0.05361603934542192,0.4376078810880119,0.0798342097217725,0.41875515912173655,0.08281307591490286,0.5418071800059793,0.0836495013805518,0.42570537534759156,0.07290717312668091,0.1772200401731045,0.06744242962529072,0.3786920954479082,0.07315317573464736,0.18875962449446892,0.0616868086917863,0.7884199642315173,0.06316963902658462,0.9088971948129003,0.04991608879067388,0.9205060946511546,0.051834321534316906,0.8777050782292085,0.046502079218255075,0.8724630837704286,0.045317468473990576,0.7272145365625666,0.06935008752217106,106
TX,2015-2016,0.30554006512182486,0.05447774515932874,0.5420259118137475,0.05993972224344044,0.42817951364390777,0.05729823803936214,0.4624838245657604,0.02420125438505341,0.20244904557097707,0.01818963582711255,0.20267670776103378,0.020170199704234764,0.26857456178521644,0.02018651228914646,0.08542963054986438,0.021232634241864005,0.7895208091045991,0.019202633549429388,0.9527817225466312,0.010412004974980859,0.9025103524854551,0.014818325217452088,0.6904628746062258,0.022060989618324416,0.7775306441857726,0.01942309655226338,0.8663911212984808,0.016160232553289612,1144
TX,2017-2018,0.12136236480248917,0.013494515770262385,0.3862493214296198,0.022095111646644714,0.20909566459318282,0.0182784767431604,0.31682636849756024,0.022282816616269883,0.22306945646327003,0.01830502970696784,0.16119850907617517,0.016878701335946118,0.28210692394848597,0.019572308743853042,0.08605020779458601,0.014428418555846402,0.8074015196475326,0.019462094704591492,0.9309883725978021,0.0113378800620598,0.9227184453490137,0.013914793790075465,0.6704842768585427,0.02836084869689058,0.77297280850564,0.023555318378783514,0.8452159303663793,0.01631953443523075,1264
TX,2019-2020,0.1035581288038042,0.014629650019444938,0.3503977007465089,0.029277974706044402,0.2188093323447877,0.02354789875529023,0.5534245829313335,0.0331456263920966,0.256228197548798,0.02705920470458775,0.1672190961183064,0.022444762211612915,0.354249065705136,0.029538143467364674,0.10834639021630693,0.01672505591365984,0.7066505596084633,0.026019804795838406,0.9474851530082495,0.016276336823581462,0.9642226895008834,0.012893735735256257,0.7743631818365001,0.023745585379622364,0.8055394020212924,0.026147011709001893,0.8330779707822311,0.021995178487851787,608
TX,2021-2022,0.13613687345425443,0.021763758334973925,0.4180413933757117,0.030902577872682926,0.22046606780799483,0.02428772822425181,0.5218953275943075,0.03105252534238148,0.34071990277809266,0.025875773070184606,0.15614540140584224,0.020930543583685252,0.3076010976817565,0.02550829056707617,0.1289392982743349,0.01875914163778079,0.811261167507306,0.023435191687497806,0.9279606343883572,0.01468616552755244,0.9237722566782665,0.01649524232847134,0.7624881516535501,0.025387295489101118,0.7925097167266264,0.024362985960421576,0.8031577767962429,0.023115504767295455,800
TX,2023-2024,0.16467167884475906,0.03152048716150331,0.42247570192109046,0.04100552879014506,0.22645888454590296,0.03519054942927698,0.5049247625485634,0.040878260748924894,0.39798528576742903,0.035621189810881644,0.16971276819921052,0.04271704063039044,0.32466821177444455,0.034635039829033876,0.14176004818726717,0.02642554712381821,0.8210025683381247,0.03138093609176689,0.9275764067738862,0.03402710594006569,0.9216202402973835,0.019452178000575297,0.7383161896925363,0.03572083642413099,0.7718288314390273,0.03288275104454873,0.818346921722639,0.030640912469809965,406
UT,2015-2016,0.24377154661251452,0.08893272475296035,0.44348976187974787,0.12038492787211995,0.5628766041617513,0.13008732476664525,0.5310507178435215,0.06426271642477085,0.14094388012855893,0.03667797302262839,0.1826856236784734,0.04908810374089976,0.2966841849132212,0.05611965499518281,0.07293556264403137,0.0399294676807154,0.8259266017897229,0.047907177163703296,0.9473860262496825,0.021337230528664715,0.9486208458571294,0.028733184544051903,0.6634467167598979,0.06436139699218424,0.8189378929789639,0.06039973939031058,0.733522128911445,0.06113481239840348,161
UT,2017-2018,0.12884162918592987,0.029305332781586542,0.35901043175637537,0.05119614076140748,0.26585906873446874,0.04459677926080677,0.3993003283109763,0.058806127102905247,0.29127543273628453,0.05026737793572428,0.17747550182521699,0.04187252747540123,0.38116712906824773,0.058015401120410294,0.05520213252678677,0.020530873139214152,0.8999555246546851,0.02529181192714028,0.9664225588616776,0.013847038889019893,0.9301485402595814,0.038174825507156396,0.7791231986139634,0.04840079590728348,0.8987339720215322,0.03626874327337998,0.9088295677318659,0.02445566954913004,221
UT,2019-2020,0.17781602743249925,0.04554751593995369,0.5390095511568813,0.06785016035523452,0.2687229209363564,0.05296839172674415,0.5345342030457053,0.0691236453855725,0.21146373050160805,0.055943945924067214,0.08260874445830424,0.028676701399155975,0.36060387203046945,0.06854238506032076,0.07957081436002537,0.026038262852453524,0.564684340463767,0.06615467906429795,0.9522243655483931,0.020199833818069442,0.9085928697190351,0.0414499627342229,0.6466818408916618,0.06465856785159248,0.8846339359956528,0.04799006327826557,0.8306770089201574,0.05156137360020592,121
UT,2021-2022,0.18304661117163595,0.05121751718955276,0.4237415002844486,0.06177356746877779,0.2937845063589361,0.05403728308963122,0.5063065050104129,0.06355671925336111,0.3193745343406943,0.05740349479696902,0.08945058560972556,0.03242481225489109,0.32950857425300806,0.056178515266663766,0.0678873754670022,0.0213720954376719,0.9553062465945125,0.019442188949503898,0.9194936520944076,0.03314402712149961,0.927624039966673,0.028354997449998018,0.7315453759483586,0.05739297545437622,0.9163273352132892,0.034283650231229174,0.8529297512240497,0.04491595200111517,175
UT,2023-2024,0.30755911997609003,0.08989281397557965,0.6781437410660913,0.0777583425912909,0.37846444172253046,0.09083334612545492,0.505294262375751,0.07925051569019281,0.28447795820758603,0.06936864780605884,0.15184970134736137,0.08321515646814283,0.4665145350457756,0.07746308742221689,0.02389659499257219,0.02166598697881835,0.7650900630968334,0.07068506779149579,0.7642391048062243,0.0982375138378877,0.9335256721573029,0.035555444603495065,0.6574149874138446,0.0801317815495699,0.8216998849049856,0.06373776261993322,0.8537539700856217,0.05444811434613855,89
VA,2015-2016,0.23886505217613418,0.06745823618740447,0.5770600845871098,0.0895597003722621,0.3129048249966113,0.07335376057297607,0.45793355445136696,0.050438010236299916,0.2277966061075895,0.036711130613338125,0.1356057897192093,0.03093867757234314,0.2753644451651979,0.04498979771939395,0.016249736891371144,0.007939704839614894,0.8604064617949295,0.03928370767336628,0.9153711202709951,0.024222730115694837,0.9600211066948247,0.013202702594843182,0.6907173692360526,0.0452237286671525,0.7951404439853611,0.039309268073719476,0.8832032376198101,0.0276357872908251,397
VA,2017-2018,0.05016403657860829,0.015756120316018092,0.43533793569229057,0.04510134763083512,0.19184777289922034,0.03130283514037976,0.2959988904246134,0.03960131859187269,0.19698963957346285,0.029403489541474117,0.09242595383165192,0.028815788896724478,0.3302397053108786,0.04122991810301242,0.06743349508711495,0.023488506913712095,0.922780342749644,0.01929237223861466,0.9331974206608474,0.018422435044019452,0.9211966710306657,0.01828259791084024,0.6989884030453981,0.05269771017555524,0.7998976615933042,0.04379780764404088,0.8903125553666618,0.022992734799439488,405
VA,2019-2020,0.12326492398835692,0.0348330464728869,0.3499338665577563,0.052058683461924396,0.2390640367341293,0.0416297079935017,0.4668588076443671,0.05810368472284854,0.22167369319579208,0.042100092426218365,0.1236953716229653,0.035530313623917384,0.2290450099752333,0.04382610920535119,0.0685210310040335,0.019073310338333985,0.7968031621426253,0.040218323466543485,0.9017946080934928,0.031756901411626036,0.9110923178655334,0.0359586745434768,0.6590568779506318,0.058472723303267825,0.7454752451872056,0.05357616639332017,0.9377232101670834,0.015712187750329735,240
VA,2021-2022,0.05657479438356495,0.022131391362817655,0.32558087898872085,0.042595325872547093,0.22040835960837896,0.03710765737506956,0.6131701590121211,0.04376454872590081,0.30141520861671106,0.038607834302908366,0.14206930544261331,0.030677746658028988,0.3020766456399906,0.03694572749037506,0.1017545983378095,0.03006060646296317,0.9419502168579664,0.018207990408110705,0.9039854791771803,0.026585843810666643,0.9061738002656116,0.025446824479368274,0.8012606298058582,0.03604533314662407,0.7940662668467166,0.03778354067384805,0.8770783588823525,0.02781752391481424,296
VA,2023-2024,0.13823960960342105,0.03989892400765242,0.47201436981552397,0.07247189651964923,0.21085648875012886,0.055392378284137525,0.5843586117757282,0.0694177349716613,0.45247799010859624,0.06473045299940328,0.09166967606878593,0.03938545107054797,0.30624319402254097,0.056963362040877805,0.09561810441162584,0.0384424981360114,0.9977210542891911,0.0022927779614047355,0.786164431771723,0.09922330428753842,0.9417798603110366,0.02207604325720574,0.8050293733542238,0.054818732637310866,0.7094553376092636,0.06437599950131362,0.8504884539840903,0.04516795547197283,166
VT,2015-2016,0.3683636149266971,0.23867628131442425,0.9998357771793167,1.8477999084154048e-4,0.806985001506022,0.14676021112764415,0.5833093386160497,0.12655432622873813,0.020742178554755013,0.020965313624104347,0.18328132259878144,0.1230622217900992,0.3406699504509886,0.1287884604359809,0.4240906316869263,0.22525949289204836,0.9418339304636766,0.042793841456029574,0.3553083229262579,0.1240536985616537,1.0000000000000004,1.1153476092050194e-16,0.638543895250506,0.13314457945823985,0.9202952863280683,0.04501403191631798,0.8081348840156477,0.12453875153206344,32
VT,2017-2018,0.07075448444209093,0.050266983546513835,0.2911985345990699,0.09683532428663907,0.16425713741273693,0.07947385203313424,0.28404233368067466,0.12417047578676432,0.3232562624346691,0.12513017542988422,0.024850792330728642,0.013861533681476518,0.32398597438483345,0.09525795880871198,0.08787386726864842,0.06421268324100289,0.940965353445821,0.05732175207826905,0.4056789628715142,0.10842050367968663,0.86375556895057,0.0683140119654259,0.6459488039099464,0.1371094072137234,0.8718305127341431,0.07073590878593194,0.8628241162107934,0.0707644349676471,38
WA,2015-2016,0.29593051627706746,0.08970229955721461,0.7855119243805038,0.0747960000900273,0.6014277898248777,0.09938446276316576,0.46128658215072316,0.044980700584408895,0.20876989202600066,0.030052614139243806,0.09632278787078624,0.022080012528861607,0.3085135687807474,0.03611171277367519,0.0668396607639853,0.028262817548013373,0.8997519913902032,0.033587415296906384,0.9427215170117438,0.01868676331362102,0.9062836320331212,0.024632848012638806,0.7366097960900706,0.05008463403233308,0.8222302234164549,0.038407758660658,0.868733117275296,0.02570644312537692,354
WA,2017-2018,0.0646698966425864,0.02253021123732146,0.4229848063769694,0.039391466967538646,0.14024887864434143,0.02126691356315336,0.4056857808843262,0.03745490652686694,0.26730028379796283,0.035524651170988984,0.1161711559200317,0.019811058734419906,0.3521076804364913,0.03409942933892758,0.06175375447309099,0.015405523684165503,0.9371897579113198,0.014157350839519427,0.935839445458866,0.017980656474894812,0.9404894714515211,0.016330154418824606,0.7996760185699364,0.03940641077157415,0.8075555344238963,0.032741236471938474,0.8747782170821545,0.02270258280909179,414
WA,2019-2020,0.06794693365404245,0.02003194209025079,0.35139392608288156,0.060114841058646784,0.25888860592272506,0.05853259446191803,0.5774732603840239,0.07131675383622256,0.23215047383633658,0.05311226657096929,0.17686380855180692,0.050340241825955874,0.269426109676109,0.057087954972205084,0.11976842458725288,0.043327791231569296,0.8580684539979813,0.0395216700865336,0.9126716522084639,0.038647761696467005,0.9100572545771197,0.05103138771046854,0.7617475031550294,0.06377622790820896,0.7885972462671207,0.055444999608077354,0.8734385028002941,0.04346354137924883,150
WA,2021-2022,0.06920882317344465,0.0255306574027106,0.4190373683690864,0.05043887223138237,0.12809405073881178,0.031123491747334718,0.7074275642221624,0.045718858063917525,0.34095667928034146,0.04384763482188639,0.10338361334738053,0.027184960249400977,0.41322777717586806,0.04690749963719316,0.052352139683077094,0.019055687510812717,0.9280878995613172,0.026048310400665683,0.9509576871011801,0.019157624998177632,0.9631937956236756,0.01623760998023199,0.8371049703658161,0.036355192145959433,0.8757240050297491,0.028411448532706964,0.8960265293532451,0.028527866174106496,236
WA,2023-2024,0.14070396106533561,0.05274271593365838,0.3332547561499466,0.06558271288936639,0.16764746469100933,0.05288229960475097,0.6795295469015574,0.06631907641160514,0.48415888732501416,0.06467352380772808,0.12382354444684757,0.0808540557138229,0.405471692457971,0.06478182266003196,0.06620797874604777,0.027490105961535245,0.988417559415208,0.00650797559420465,0.9104563065669875,0.070147893765115,0.941979141871957,0.03176900337925051,0.8262965061932284,0.05067977668241486,0.7637838710566213,0.06187804105354115,0.9073731637237742,0.040833697107303904,167
WI,2015-2016,0.2849171568872839,0.11624794723901831,0.6104149621213283,0.12717795976635526,0.5643084333189576,0.1254024818610885,0.4082029514939403,0.05177376060390186,0.1465490006453144,0.0317716048127667,0.15552645401081389,0.04416606458459155,0.3006786631307645,0.05244630264345485,0.110309053246849,0.04407964553080976,0.8494303380549625,0.04336616639713377,0.8160344365523345,0.03716676285530245,0.8850119861098823,0.03658907119034909,0.6109641172143804,0.05721913021776163,0.7738991321021828,0.04617365151693519,0.8462032903738783,0.04461324370536834,200
WI,2017-2018,0.09821877912760574,0.026663241240358886,0.4044064086293042,0.049577497506020106,0.19185082338902015,0.043373469576203555,0.31182974704737987,0.044328794054473944,0.1184577618103076,0.025652854469725126,0.12923030226899065,0.03942054138116078,0.2723421090355911,0.04214586312553799,0.07920570144573641,0.022516396331786443,0.8668216312868143,0.03439868513288684,0.8529219635716582,0.028509669340380274,0.9137216637519796,0.026214159546785992,0.7546720771792522,0.04718747588558025,0.7608610882072362,0.05439453497116835,0.8344380357949327,0.03339967663955309,276
WI,2019-2020,0.05649306071613942,0.019533906575936868,0.32405905770564775,0.05753391143370049,0.1370646260598963,0.03502259324896979,0.5494913714425169,0.06465618927547687,0.22406345271591865,0.049943102629992624,0.08886602183723591,0.035824579004818786,0.4169212729550805,0.06219804195799021,0.06897112622205347,0.02826619089913915,0.8423377765632827,0.03171911386394301,0.7789292358212526,0.05536280292104234,0.9606934266222592,0.021202147453927577,0.6389193824310562,0.06372764560117039,0.7192413068665074,0.062452793382183874,0.9199021044151094,0.028629199184259845,118
WI,2021-2022,0.047717504735518425,0.026947468401342104,0.4758073946919157,0.0805306810302693,0.1998510891233135,0.05940144447025847,0.5137421247052688,0.08117790403664293,0.20808842163724672,0.05338621511334841,0.07224567495515812,0.027675479868257878,0.3326134403756663,0.06867621693651552,0.06054375184112806,0.025120661438320285,0.9519118677511442,0.022132007815983422,0.6527569595224584,0.07201013775351062,0.9188178127805796,0.04431399040800661,0.8054611266477516,0.06150464155297462,0.7733751236510651,0.06565675482740994,0.8530028052155011,0.056040235401383774,147
WI,2023-2024,0.19755158036003148,0.07551671924121256,0.2611352822805983,0.07507949391039005,0.11926763825382178,0.057552629559359136,0.5378445115055847,0.09282435709360928,0.4385288835024938,0.08567848251672451,0.19441663708154439,0.10241307504170757,0.3129347452124729,0.07821524598697617,0.07992860205868813,0.04212210539223312,0.9788175400509621,0.018765900403417312,0.8268179557746533,0.08792215267706134,0.9952486615525515,0.0028739887392833802,0.6848747397898295,0.08414595207173783,0.8185364283424394,0.06161233330307754,0.8545733073801114,0.05846230383583546,84
WV,2015-2016,0.27591839424899756,0.15625702722617654,0.40296327786553804,0.1503125892751568,0.7497795886050825,0.12707480297822316,0.6323363286328711,0.08363801214501893,0.17609536832988348,0.05685381009427214,0.10081216920854727,0.0441456342271547,0.44172037213898374,0.08977575252827784,0,0,0.8524728836638491,0.07986201334746233,0.5941480612521246,0.0868132480305632,0.9306031589231923,0.04787367405504473,0.7554590857106693,0.07932086618240236,0.8293280763031217,0.06947856218207181,0.9724406491310367,0.014749941295792626,65
WV,2017-2018,0.09234361227840268,0.042760405117902085,0.3339057156350045,0.07356785923607521,0.3810351073613445,0.0807289953420558,0.2587296150912735,0.07061003260593694,0.1267124691956109,0.055777431666659015,0.10407319639314336,0.048115417646019634,0.24688215638258337,0.06370418471291923,0.16851095817947603,0.06810073490080677,0.9264881351754224,0.03153455807033552,0.7569355167185571,0.06755560744182823,0.9403427572120694,0.03555786647303251,0.5577244343516282,0.108993481024182,0.8585330384258776,0.07084071576114108,0.8831376656461544,0.04666746017001337,93
WV,2019-2020,0.1500813927740135,0.056768391577781,0.4210308023301248,0.08158525226299983,0.20249620372028113,0.06165160162180789,0.469134756357899,0.08488979290927721,0.25870274704677904,0.08250132658746294,0.02963045946785969,0.020899093019672188,0.2581433563925454,0.07363825256844671,0.029750047556076888,0.021851815113958322,0.6677859935632098,0.0717277659554332,0.5496345967349012,0.08465427611155589,0.9605397492771656,0.02597427842293159,0.5569326809464004,0.08620764903925261,0.7732446450885183,0.07099891635746268,0.804745971138087,0.05869687842781736,61
WV,2021-2022,0.15281359045635987,0.0828114214161788,0.4921793499445428,0.1325672413078529,0.30723377717953537,0.1100098766937512,0.38504920319233255,0.10879912832593354,0.4482084936328369,0.11400676220011297,0.05380162303204069,0.04897919879332492,0.40043887499352154,0.11765213560352301,0,0,0.9347959053129561,0.037821896082465764,0.823461051783741,0.06546273019686691,0.9560999492736516,0.03853185430630753,0.7244205475680404,0.09680261816009325,0.8760489414397804,0.06682743434461855,0.7008878144490259,0.10823196388038071,44
